id,name
8450109,Pat Rupp
8450126,Harvey Teno
8450131,Joe Turner
8450132,Mike Palmateer
8450114,Gary Simmons
8450092,Stuart Ostlund
8450120,Charles Stewart
8450140,Darren Pang
8450091,Clayton Pachal
8450153,Roy Worters
8450152,Gump Worsley
8450107,Wilf Paiement
8450144,Flat Walsh
8450157,Vladimir Sivak
8450151,Alex Wood
8450097,Greg Redquest
8450167,Scott Robinson
8450163,Jacques Locas
8450257,Jim Pavese
8450251,Mark Pavelich
8450259,Steve Payne
8450785,John Reid
8450123,Bobby Taylor
8450135,Rob Palmer
8450118,Phil Stein
8450100,Dennis Riggin
8450137,Georges Vezina
8450121,Herb Stuart
8450138,Gilles Villemure
8450130,Jay Palladino
8450200,Greg Paslawski
8450133,Brad Palmer
8450113,Don Simmons
8450680,Alain Raymond
8450101,Bob Ring
8450088,Joel Otto
8450174,Renat Mamachev
8450098,Dave Reece
8450111,Terry Sawchuk
8450112,Joe Schaefer
8450105,Earl Robertson
8450099,Herb Rheaume
8450181,Dusan Milo
8450176,Kimmo Rintanen
8450127,Tiny Thompson
8450175,Ondrej Kratena
8450197,Gregory Parks
8450193,Thomas Greilinger
8450090,Alvin Paddock
8450179,Robert Parent
8450147,Carl Wetzel
8450987,Jeff Rohlicek
8450115,Normie Smith
8450117,Red Spooner
8450122,Dave Tataryn
8450198,Michel Parizeau
8450149,Lefty Wilson
8450159,Bill Carson
8450199,Jeffrey Parker
8450229,Andreas Renz
8450119,Doug Stevenson
8450227,Tomas Martinec
8450196,J.P. Parise
8450168,Bob Paradise
8450216,Douglas Patey
8450225,Daniel Kreutzer
8450190,Tino Boos
8450217,Rick Paterson
8450209,Dave Parro
8450221,Joe Paterson
8450224,Lasse Kopitz
8450218,Stephen Patrick
8450223,James Patrick
8450173,Clarence MacKenzie
8450171,Dave Hanson
8450204,Dave Pasin
8450206,Brad Park
8450226,Mirko Ludemann
8450219,Mark Paterson
8450215,Larry Patey
8450205,James Park
8450192,Petr Fical
8450146,Jim Watt
8450203,Klaus Kathan
8450158,Thomas Coulter
8450094,Paul Pageau
8450108,Al Rollins
8450156,Johnny Bower
8450162,Jim Murray
8450096,Chuck Rayner
8450148,Dunc Wilson
8450154,Chris Worthy
8450150,Hal Winkler
8450116,Bob Sneddon
8450378,Dave Pichette
8450467,Pierre Plante
8450561,Bob Probert
8450513,Jaroslav Pouzar
8450228,Andreas Morczinietz
8450239,Miroslav Hlinka
8450270,Allen Pedersen
8450234,Colin Patterson
8450301,Fred Perlini
8450237,Maxim Sokolov
8450267,Scott Pearson
8450238,Ladislav Cierny
8450231,Christoff Ullman
8450290,Andre Peloffy
8450233,Dusan Pasek
8450235,Dennis Patterson
8450308,Gilbert Perreault
8450314,Stefan Persson
8450307,Michael Penasse
8450306,Jocelyn Perreault
8450347,Harold Phillipoff
8450284,Perry Pelensky
8450271,Barry Pederson
8450273,Blaine Peerless
8450309,Michael Perovich
8450230,Stephan Retzer
8450311,Steve Penney
8450293,Mike Peluso
8450345,Jorgen Pettersson
8450303,Jim Peplinski
8450338,Steve Peters
8450343,Pete Peeters
8450339,Petteri Lehto
8450344,Jim Pettie
8450341,Brent Peterson
8450260,Kent Paynter
8450269,Mark Pederson
8450981,Mike Rogers
8450978,Jeremy Roenick
8450553,Kevin Primeau
8450558,Christopher Pryor
8450547,Sergei Priakin
8450408,Michal Pivonka
8450464,Cam Plante
8450640,Craig Ramsay
8450642,Rob Ramage
8450540,Yves Preston
8450631,Nelson Pyatt
8450643,Bruce Racine
8450637,James Rabbitt
8450828,Kenneth Richardson
8450825,Stephane Richer
8450824,Luke Richardson
8450829,Terrance Richardson
8450627,Daren Puppa
8450620,Stephane Quintal
8450641,Wayne Ramsey
8450670,Pekka Rautakallio
8450658,Yves Racine
8450626,Chris Pusey
8450624,John Purves
8450633,Joel Quenneville
8450384,Randy Pierce
8450804,Darcy Regier
8450653,Paul Ranheim
8450389,Rich Pilon
8450830,Curt Ridley
8450834,Vincent Riendeau
8450566,Jean Pronovost
8450560,Ken Priestlay
8450537,Michael Prestidge
8450495,Dennis Polonich
8450812,Steven Rice
8450807,Bobby Reynolds
8450348,Michel Petit
8450320,George Pesut
8450501,Jukka Porvari
8450514,Mike Posavad
8450491,Mike Polich
8450482,Harvie Pocza
8450478,Ronald Plumb
8450494,Tuin Polman
8450497,Paul Pooley
8450477,Ray Podloski
8450486,Rudy Poeschek
8450802,Glenn Resch
8450811,Steve Richmond
8450645,Mike Ramsey
8450809,Jean-Marc Richard
8450815,Jacques Richard
8450800,Grant Rezansoff
8450806,Nick Ricci
8450799,Dan Revell
8450798,Mark Renaud
8450646,Jean Ratelle
8450651,Bill Ranford
8450410,Edward Pizunski
8450465,Mark Plantery
8450468,Michel Plasse
8450048,Jerome Mrazek
8450993,Roberto Romano
8450805,Pat Ribble
8450049,Hal Murphy
8450483,Walt Poddubny
8450490,Greg Polis
8450849,Gerry Rioux
8450074,David Orleski
8450852,Pierre Rioux
8450595,Brian Propp
8450612,Mario Proulx
8450835,Pat Riggin
8450539,Rich Preston
8450550,Keith Primeau
8450845,Doug Risebrough
8450843,Bill Riley
8450635,Dan Quinn
8450657,Andre Racicot
8450469,Larry Playfair
8450655,Errol Rausse
8450471,Adrian Plavsic
8450953,Normand Rochefort
8450817,Mike Ricci
8450678,Rob Ray
8450827,Dave Richter
8450820,Michael Richard
8450647,James Ralph
8450941,Luc Robitaille
8450554,Pat Price
8450938,Morris Robinson
8450936,Larry Robinson
8450920,Torrie Robertson
8450917,Jim Roberts
8450919,Geordie Robertson
8450890,Mario Roberge
8450893,Calvin Roadhouse
8450899,David Roach
8450889,Serge Roberge
8450180,Marko Tuulola
8450178,Bernie Parent
8450182,Robert Tomik
8450191,Tobias Abstreiter
8450188,Phat Wilson
8450189,Peter Szubo
8450183,Art Farrell
8450185,George Richardson
8450905,Gordie Roberts
8450184,Steamer Maxwell
8450894,Rene Robert
8450186,Jack Ruttan
8450187,Fred Scanlon
8450895,Douglas Robb
8450900,Gary Roberts
8450409,Alex Pirus
8450848,Gary Rissling
8450851,Andrew Ristau
8450359,Robert Picard
8450650,Herb Raglan
8450515,Victor Posa
8450508,Jean Potvin
8450504,Marc Potvin
8450512,Dave Poulin
8450833,Mike Richter
8450357,Michel Picard
8450350,Lyle Phair
8450505,Denis Potvin
8450470,Jim Playfair
8450523,Wayne Presley
8450518,Petr Prajzler
8450555,Thomas Price
8450475,Robert Plumb
8450474,Willi Plett
8450923,Florent Robidoux
8450390,Frank Pietrangelo
8450611,Ken Quinney
8450472,Lawrence Pleau
8450832,Mike Ridley
8451102,Borje Salming
8451100,Don Saleski
8451109,David Salvian
8451107,Ulf Samuelsson
8451105,Kjell Samuelsson
8451053,Lindy Ruff
8451122,Tomas Sandstrom
8451108,Gary Sampson
8451119,Jim Sandlak
8451113,Calvin Sandbeck
8451127,Grant Sasser
8451116,Scott Sandelin
8451117,Everett Sanipass
8451627,Gordon Stafford
8451144,Andre Savard
8451152,Reginald Savage
8451145,Jean Savard
8451628,Tomas Srsen
8451150,Serge Savard
8451146,Denis Savard
8451629,Lorne Stamler
8451626,Rick St. Croix
8451630,Barrie Stafford
8451657,Paul Stanton
8451655,Ed Staniowski
8451653,Daryl Stanley
8451673,Mike Stapleton
8451916,Walt Tkaczuk
8451680,Sergei Starikov
8451917,John Tonelli
8451922,Timothy Tookey
8451913,Michael Thelven
8451926,Sean Toomey
8451910,Morris Titanic
8451915,Gilles Thibaudeau
8451925,Rick Tocchet
8451914,Jim Thomson
8451911,Dave Tippett
8451930,Tom Tilley
8451929,Kirk Tomlinson
8451918,Michael Toal
8451920,Glenn Tomalty
8451921,Mark Toffolo
8451098,Larry Sacharuk
8451101,Joe Sakic
8451099,Rocky Saganiuk
8451019,David Ross
8451014,Jean-Marc Routhier
8451025,Darcy Rota
8451010,William Root
8451013,Michael Rosati
8451022,Bob Rouse
8451016,Magnus Roupe
8451005,Cliff Ronning
8451018,Mike Rowe
8451123,Gary Sargent
8451008,Steve Rooney
8451121,Michael Sands
8451029,Thomas Roulston
8451030,Thomas Ross
8451028,Tom Rowe
8451031,Marc Roy
8451239,Dwight Schofield
8451241,Jim Schoenfeld
8451245,Dave Schultz
8451244,Maynard Schurman
8451290,Jeff Serowik
8451291,Anatoli Semenov
8451820,Bob Sweeney
8451819,Don Sweeney
8451827,Tim Sweeney
8451834,Rick Tabaracci
8451837,Ron Tugnutt
8451318,Robert Sheehan
8451314,David Shaw
8451305,Brad Shaw
8451307,William Settlemyre
8451310,Brent Shaw
8451302,Brendan Shanahan
8451308,Richard Sevigny
8451319,Neil Sheehy
8451298,Dave Semenko
8451293,Brent Severyn
8451346,Gord Sherven
8451297,Jaroslav Sevcik
8451301,George Servinis
8451343,Ray Sheppard
8451296,Bradley Selwood
8451342,Ron Shudra
8451344,Bruce Shoebottom
8451325,Glen Sharpley
8451323,Dave Shand
8451376,Craig Simpson
8451375,David Simpson
8451141,Jean-Francois Sauve
8451134,Bernie Saunders
8451190,Andreas Schliebener
8451172,Kevin Schamehorn
8451169,John Schella
8451175,Jiri Sejba
8451163,Darin Sceviour
8451162,Peter Scamurra
8451167,Wayne Schaab
8451135,David Saunders
8451828,Phil Sykes
8451831,Don Sylvestri
8451840,Mikhail Tatarinov
8451835,John Taft
8451830,Jacques Sylvestre
8451836,Peter Taglianetti
8451844,Ron Talakoski
8451204,Bobby Schmautz
8451056,Reijo Ruotsalainen
8451224,Mathieu Schneider
8451235,Wally Schreiber
8451223,Norm Schmidt
8451260,Glen Seabrooke
8451259,Steve Seguin
8451237,Howard Scruton
8451097,Ken Sabourin
8451261,Steve Seftel
8451236,Ron Scott
8451697,Thomas Steen
8451256,Michael Seide
8451892,Errol Thompson
8451691,Anders Steen
8451076,Jim Rutherford
8451093,Joe Sacco
8451596,Dave Snuggerud
8451687,Marian Stastny
8451083,Vladimir Ruzicka
8451876,Ian Tennant
8451894,Mats Thelin
8451095,Simo Saarinen
8451041,Mike Rucinski
8451058,Thomas Rundqvist
8451065,Terry Ruskowski
8451939,Brock Tredway
8451075,Phil Russell
8451033,Patrick Roy
8451080,Christian Ruuttu
8451059,Darren Rumble
8451035,Stephane Roy
8451968,Rocky Trottier
8451073,Cam Russell
8451077,Arthur Rutland
8451334,Darrin Shannon
8451967,Monty Trottier
8451988,Sylvain Turgeon
8451983,Allan Tuer
8451094,Shawn Sabol
8451954,Graeme Townshend
8451970,James Troy
8451089,Warren Rychel
8451903,Paul Thomas
8451860,Chris Terreri
8451866,Dave Taylor
8451862,Dave Thomlinson
8451869,Mark Tinordi
8451868,Henry Taylor
8451856,Marc Tardif
8451849,Chris Tancill
8451867,Mark Taylor
8451940,Doug Trapp
8451850,Christian Tanguay
8451853,Dale Tallon
8451863,Mike Tomlak
8451851,Dean Talafous
8451686,Ray Staszak
8451842,Terry Taillefer
8451859,John Tanner
8451685,Robb Stauber
8451858,Tony Tanti
8451845,Kari Takko
8451861,William Terry
8451864,Terry Tait
8451432,Louis Sleigher
8451406,Paul Skidmore
8451938,Larry Trader
8451786,Patrik Sundstrom
8451493,Brad Smith
8451783,Raimo Summanen
8451958,Vincent Tremblay
8451789,Petr Svoboda
8451782,Robert Sullivan
8451991,Pierre Turgeon
8451992,Perry Turnbull
8451990,Ian Turnbull
8451987,John Tucker
8451993,Randy Turnbull
8451995,Dean Turner
8451997,David Turner
8451994,Darren Turcotte
8451882,Greg Terrion
8451902,Tim Thomlisson
8451363,Mike Siltala
8451743,Sam St. Laurent
8451857,Steve Tambellini
8451907,Alex Tidey
8451371,Trevor Sim
8451957,Timothy Trimper
8451257,Jyrki Seppa
8451689,Peter Stastny
8451688,Anton Stastny
8451695,Wayne Stephenson
8451525,Billy Smith
8451559,Steven Smith
8451566,Stan Smyl
8451558,Steve Smith
8451562,Shawn Simpson
8451561,Stuart Smith
8451556,Steve Smith
8451557,Scott Smith
8451538,Rick Smith
8451563,Vern Smith
8451565,John Smrke
8451587,Harold Snepsts
8451378,Bobby Simpson
8451531,Greg Smith
8451529,Gord Smith
8451385,Bob Sirois
8451382,Ville Siren
8451712,Mike Stevens
8451715,Scott Stevens
8451932,Jari Torkki
8451701,Greg Stefan
8451699,Bud Stefanski
8451700,Peter Steblyk
8451753,Trevor Stienburg
8451696,Robert Stephenson
8451774,Mats Sundin
8451770,Blaine Stoughton
8451758,Michael Stothers
8451775,Peter Sturgeon
8451771,Steve Stoyanovich
8451624,Ron Stackhouse
8451623,Andy Spruce
8451777,Kai Suikkanen
8451621,Donald Spring
8451778,Doug Sulliman
8451474,Al Smith
8451476,Bobby Smith
8451619,Kim Spencer
8451802,Mark Suzor
8451804,Gary Suter
8451800,Duane Sutter
8451799,Brian Sutter
8451805,Ken Sutton
8451791,Rich Sutter
8451475,Barry Smith
8451803,Leif Svensson
8451986,Robert Tudor
8451795,Bob Suter
8451614,Brian Spencer
8451760,Richard Strack
8451763,Ken Strong
8451765,Todd Strueby
8451711,Kevin Stevens
8451981,Alfie Turcotte
8451972,Scott Thornton
8451359,Mike Sillinger
8451963,Mario Thyer
8451801,Darryl Sutter
8451794,Brent Sutter
8451586,Jay Soleway
8451584,Ken Solheim
8451570,Greg Smyth
8451580,Dennis Sobchuk
8451354,Steve Shutt
8451143,Bob Sauve
8451140,Joel Savage
8451601,Roy Sommer
8451600,Ted Speers
8451960,J.C. Tremblay
8451956,Brent Tremblay
8451793,Ron Sutter
8451905,Esa Tikkanen
8451403,Larry Skinner
8451901,Kevin Todd
8451898,Steve Thomas
8451897,Reginald Thomas
8451407,Warren Skorodenski
8451405,Charles Skjodt
8451891,Wayne Thomas
8451885,Christian Thellend
8451883,Gaston Therrien
8451887,Greg Theberge
8451881,Kevin Tendler
8451709,Ronnie Stern
8451710,John Stevens
8451365,Charlie Simmer
8451361,Dave Silk
8451875,Gregory Tebbutt
8451874,Jeffrey Teal
8451357,Byron Shutt
8451784,Peter Sundstrom
8451362,Risto Siltanen
8451741,Andre St. Laurent
8451735,Tony Stiles
8451731,Blair Stewart
8451722,Paul Stewart
8451427,Brian Skrudland
8451737,Roland Stoltz
8451732,Bill Stewart
8451720,John Stewart
8451728,Bob Stewart
8451729,Ryan Stewart
8451733,David Stewart
8451734,William Stewart
8451353,Rick Shinske
8451721,James Stewart Jr
8451355,Steven Short
8451718,Shayne Stevenson
8451719,Allan Stewart
8451352,Paul Shmyr
8451516,Doug Smith
8451528,Gary Smith
8451527,Geoff Smith
8451535,Randy Smith
8451567,Doug Smail
8451893,Floyd Thomson
8451369,Peter Sidorkiewicz
8451364,Al Sims
8451392,Jarrod Skalde
8451387,Bjorn Skaare
8451391,Randy Skarda
8451388,Lars Sjoberg
8451372,Frank Simonetti
8451386,Darryl Sittler
8451429,Petri Skriko
8451517,Derrick Smith
8451509,Dennis Smith
8451513,Derek Smith
8451327,Doug Shedden
8451333,Darryl Shannon
8451329,Jeff Sharples
8451335,Gregg Sheppard
8451331,Daniel Shank
8451324,Timothy Sheehy
8451330,Scott Shaunessy
8451253,Al Secord
8451251,Ron Sedlbauer
8451242,Robert Scurfield
8451246,Rod Schutt
8451255,Ric Seiling
8451781,Peter Sullivan
8451381,Martin Simard
8451595,Doug Soetaert
8451599,Thomas Songin
8451870,Ted Taylor
8451569,John Smyth
8451383,Ilkka Sinisalo
8452159,Wayne Van Dorp
8452195,Gregory Vaydik
8452207,Mike Vellucci
8452196,Rick Vasko
8452019,Tony Twist
8452017,Brian Tutt
8452018,Steve Tuttle
8452140,Carol Vadnais
8452148,Dennis Vial
8452155,Jack Valiquette
8452153,Christopher Valentine
8452154,Val James
8452147,Shaun Van Allen
8452152,Rick Vaive
8452161,Garry Valk
8452150,Eric Vail
8452156,John Van Boxmeer
8452151,Jeff Vaive
8452149,Carl Valimont
8452205,Mike Veisor
8452206,Darren Veitch
8452216,Pat Verbeek
8452209,Randy Velischek
8452217,Mike Vernon
8452157,John Vanbiesbrouck
8452210,Vic Venasky
8452220,Dennis Ververgaert
8452215,Claude Verret
8452219,Leigh Verstraete
8452122,Rogie Vachon
8452086,Garry Unger
8452069,Steven Ulseth
8452440,Kay Whitmore
8452295,Robert Warner
8452285,Wes Walz
8452281,Ryan Walter
8452293,James Warden
8452279,James Walsh
8452287,Rick Wamsley
8452290,Joseph Ward
8452288,Gordon Wappel
8452294,James Warner
8452291,Mike Ware
8452278,Michael Walsh
8452271,Peter Wallin
8452280,Edward Walsh
8452319,Jimmy Watson
8452304,David Watson
8452359,James Webster
8452424,Rob Whistle
8452477,Rick Wilson
8452425,George White
8452476,Dan Wood
8452495,Ron Wilson
8452497,Bartley Wilson
8452496,Rik Wilson
8452492,Behn Wilson
8452488,Murray Wilson
8452490,Mitch Wilson
8452484,Ron Wilson
8452486,Wayne Wood
8452489,Doug Wilson
8452482,Carey Wilson
8452493,Randy Wilson
8452583,Rick Zombo
8452581,Michael Zanier
8452247,Ernie Wakely
8452357,James Weaver
8452353,Eric Weinrich
8452360,Tom Webster
8452221,Mark Vermette
8452355,Steve Weeks
8452419,William Whelton
8452356,Mark Wells
8452364,Stan Weir
8452366,Jay Wells
8452240,Mick Vukota
8452347,Tim Watters
8452377,Simon Wheeldon
8452367,Wally Weir
8452370,Blake Wesley
8452368,John Wensink
8452233,Hannu Virta
8452341,William Watson
8452365,Jim Wiley
8452371,Glen Wesley
8452557,Terry Yake
8452227,Emanuel Viveiros
8452252,Gord Walker
8452224,Jim Vesey
8452254,Howard Walker
8452249,Marty Wakelyn
8452577,Tom Younghans
8452584,Zarley Zalapski
8452535,Ken Wregget
8452569,Scott Young
8452692,Ron Zanussi
8452694,Mike Zuke
8452695,Rob Zettler
8452687,Richard Zemlak
8452466,Bert Wilson
8452685,Peter Zezel
8452453,Rod Willard
8452456,Fred Williams
8452457,Dave Williams
8452501,Randy Wood
8452454,Kevin Willison
8452504,Dan Woodley
8452503,Neil Wilkinson
8452452,Brian Wilks
8452461,Gord Williams
8452258,Russell Walker
8452250,Jali Wahlsten
8452226,Dan Vincelette
8452238,Igor Viazmikin
8452239,David Volek
8452232,Steve Vickers
8452225,Claude Vilgrain
8452243,Don Waddell
8452244,Mike Waghorne
8452251,Carey Walker
8452229,Alain Vigneault
8452248,Darcy Wakaluk
8452235,Michael Volcan
8452246,Jimmy Waite
8452575,Warren Young
8452555,Richard Yates
8452579,Miles Zaharko
8452521,Bennett Wolf
8452427,Anthony White
8452571,Paul Ysebaert
8452519,Bernie Wolfe
8452516,Craig Wolanin
8452551,Brian Young
8452548,Dale Yakiwchuk
8452556,Trent Yawney
8452549,Gary Yaremchuk
8452578,Steve Yzerman
8452547,Ken Yaremchuk
8452574,Tim Young
8452539,Alan Wright
8452444,Bob Wilkie
8452449,Jim Wiemer
8452445,Doug Wickenheiser
8452197,Yvon Vautour
8452202,Sidney Veysey
8452506,Paul Woods
8452576,Wendell Young
8455646,Claude Boivin
8455643,Vince Boe
8455651,Sean Boland
8455649,Murray Bokenfohr
8455653,Brad Bombardir
8455658,John Borrell
8455645,Eric Bohemier
8455656,Mark Bonneau
8455654,Graeme Bonar
8455647,Jean Bois
8455652,Gerald Bolduc
8455657,Richard Borgo
8455650,Lorne Bokshowan
8455655,James Bonifazio
8455664,Rene Boudreault
8455662,Francois Boudreau
8455659,Luciano Borsato
8455672,Richard Bourque
8455673,Terry Bovair
8455663,George Boudreau
8455661,Guy Bouchard
8455660,Alain Bouchard
8455665,Sean Boudreault
8455648,Todd Bojcun
8455667,Martin Bouliane
8455669,Jean Bourgeois
8455668,Allan Bourbeau
8455675,Ian Boyce
8455677,Richard Boyd
8455688,Andre Brassard
8455670,Robert Bourguignon
8455685,Matthew Brait
8455679,Roman Bozek
8455674,Jamie Bowman
8455686,Curtis Brandolini
8455683,John Bradley
8455695,Stephen Brennan
8455682,Drey Bradley
8455684,Scott Bradley
8455689,Cam Brauer
8455691,Michael Braun
8455671,Roger Bourne
8455681,Rick Braccia
8455690,William Brauer
8455687,Chris Brant
8455680,Mojmir Bozik
8455676,Michael Boyce
8455693,Michael Breen
8455666,Bob Boughner
8455678,Darwin Bozek
8455703,John Brill
8455699,Scott Brickey
8455705,Charles Brimmer
8455710,Martin Brodeur
8455704,Garnet Brimacombe
8455707,Marc Brisebois
8455711,Dan Brooks
8455701,Chris Bright
8455694,Alan Bremner
8455698,Daniel Brettschneider
8455702,Barry Brigley
8455726,Scott Brydges
8455731,David Buckley
8455732,Jerome Buckley
8455709,Lee Brodeur
8455706,Adolph Brink
8455696,Michael Breslin
8455697,Rene Breton
8455730,Peter Buckeridge
8455708,Michel Brisebois
8455727,George Buat
8455733,Wayde Bucsis
8455728,Trevor Buchanan
8455729,Ricky Bucher
8455692,Radomir Brazda
8455700,Quinton Brickley
8455614,James Bissett
8455629,Arto Blomsten
8455639,James Bodden
8455638,Steven Blyth
8455644,Dwayne Boettger
8455641,Rick Boehm
8455634,Steven Blue
8455635,Kenneth Blum
8455631,Carl Bloomberg
8455622,Michael Black
8455621,Brian Blad
8455619,Thomas Bjuhr
8455625,Joel Blain
8455617,John Bjorkman
8455632,Lee Blossom
8455624,Jan Blaha
8455636,Jeffrey Blumer
8455626,Grant Blair
8455640,Brent Bobyck
8455618,Todd Bjorkstrand
8455642,Michael Bodnarchuk
8455637,Michael Boback
8455627,Richard Blakey
8455630,Scott Bloom
8455613,Michael Bishop
8455615,Steve Bisson
8455633,John Blue
8455628,John Blessman
8455620,Andrew Black
8455716,Bill Brown
8455715,Alistair Brown
8455623,Jeffrey Blaeser
8455719,Michael Brown
8455994,Byron Dafoe
8455723,Mark Brownschidle
8455992,Laurie Cuvelier
8455960,Andrew Cozzi
8455993,Dean Dachyshyn
8455991,Frederick Cuvelier
8455996,Corrie D'alessio
8455998,Jean D'ouville
8455997,Martin D'orsonnens
8455999,Mike Dagenais
8455995,Craig Daly
8455989,Mike Cusack
8455990,Glen Cutting
8455988,Joel Curtis
8455958,Gerard Cowie
8455616,Kirk Bjork
8455612,Michael Bishop
8455609,Scott Birnie
8455611,Allen Bishop
8455976,Edward Crowley
8455474,Chad Arthur
8455964,Vito Cramarossa
8455416,Bob Alexander
8455961,Todd Crabtree
8455979,Jim Crozier
8455973,Richard Cross
8455413,Mika Alatalo
8455469,William Army
8455414,Cliff Abrecht
8455415,James Aldred
8455417,Ken Alexander
8455765,Gerald Bzdel
8455463,Gavin Armstrong
8455472,Real Arsenault
8455473,Brian Arthur
8455465,Ian Armstrong
8455763,Dan Bylsma
8455467,Robert Armstrong
8455466,Jim Armstrong
8455468,Tim Army
8455978,Paul Crowley
8455760,James Buwalda
8455758,Mike Butters
8455761,Michael Bycina
8455471,Edward Arrington
8455764,Brian Byrnes
8455420,Rick Allain
8455419,Michael Alexander
8455762,Viacheslav Bykov
8455470,Troy Arndt
8455757,Kevin Butt
8455767,Darcy Cahill
8455759,Craig Butz
8455756,Anthony Butorac
8455754,Douglas Butler
8455972,Brian Cross
8455975,Peter Crouse
8455974,Jeff Crossman
8455437,Grant Anderson
8455391,Petri Aaltonen
8455521,Stu Barnes
8455487,Luc Bachand
8455513,Dan Barber
8455509,Mark Bar
8455516,Steve Barger
8455523,Craig Barnett
8455511,Robert Baranyai
8455512,Mario Barbe
8455781,Jim Campbell
8455785,Christian Campeau
8455867,Ron Choules
8455784,William Campbell
8455889,Robert Clavette
8455866,Gregory Choules
8455835,Craig Channell
8455837,Kevin Charbonneau
8455966,Wayne Crawford
8455792,Patrick Carli
8455892,Kevin Clemens
8455971,Troy Crosby
8455968,Brian Crombeen
8455963,Wesley Craig
8455962,Mike Craig
8455891,Joseph Cleary
8455896,Stephen Climo
8455897,Ted Cline
8455886,Mike Claringbull
8455888,Karl Clauss
8455890,William Claviter
8455894,Scott Clements
8455970,Thomas Cronin
8455959,Wayne Cowley
8455893,Sean Clement
8455887,Mario Claude
8455969,Patrick Crombeen
8455977,Joe Crowley
8455422,Tom Allen
8455895,Sean Clifford
8455967,Brian Crawley
8455485,Shawn Babcock
8455533,John Bateman
8455411,Andy Akervik
8455410,Roger Akerstrom
8455404,Colin Ahern
8455406,Hakan Ahlund
8455407,David Aiken
8455392,Guillaume Abbattiello
8455424,Peter Almasy
8455557,Robert Bedier
8455449,Jim Andonoff
8455586,Ronald Bernacci
8455585,Jan Bergman
8455575,Josef Beranek
8455579,Philip Berger
8455588,Larry Bernard
8455555,Dave Beckon
8455582,Yvan Bergeron
8455567,Brian Bellefeuille
8455550,Nicolas Beaulieu
8455556,Paul Bedard
8455547,Dan Beaudette
8455578,Mark Berge
8455409,Markus Akerblom
8455554,Brad Beck
8455584,Robert Berg
8455552,Jerome Bechard
8455548,Jeff Beaudin
8455408,Micah Aivazoff
8455581,Martin Bergeron
8455553,Michel Bechard
8455551,Richard Beaulne
8455604,Troy Binnie
8455446,Jim Andersson
8455573,James Bennett
8455452,Greg Andrusak
8455583,Brian Bell
8455569,Etienne Belzile
8455453,Serge Anglehart
8455565,Steven Bell
8455445,Erik Andersson
8455577,John Benson
8455454,Ron Annear
8455447,Niklas Andersson
8455448,Trent Andison
8455461,Tony Arima
8455450,Robert Andrea
8455459,Mark Applewhaite
8455421,Thomas Allen
8455464,Harry Armstrong
8455462,Bill Armstrong
8455451,Andreas Lupzig
8455558,Roger Beedon
8455597,Chad Biafore
8455898,Shaun Clouston
8455519,Michael Barkley
8455520,Richard Barkovich
8455405,Thomas Ahlen
8455517,Pierre Baril
8455905,Bruce Coles
8455908,Curtis Collin
8455909,Kim Collins
8455798,David Carlton
8455789,Dean Capuano
8455748,Eric Burrill
8455801,Patrik Carnback
8455740,Tim Burgess
8455749,Dan Burrows
8455747,Tony Burns
8455746,Stuart Burnie
8455779,Scott Cameron
8455753,Bill Butler
8455743,Barry Burkholder
8455395,Darren Acheson
8455745,James Burnett
8455736,Robert Burakowsky
8455780,Clint Campbell
8455738,Pavel Bure
8455737,Rich Burchill
8455807,Gary Carr
8455734,James Buettgen
8455741,David Burke
8455735,Timothy Budy
8455739,Martin Burgers
8455598,Paul Bifano
8455601,Scott Billey
8455600,Laurie Billeck
8455599,Greg Bignell
8455795,Kenneth Carlson
8455782,John Campbell
8455808,Bernard Carrier
8455777,Kevin Cameron
8455481,Ron Aubrey
8455773,Charles Callahan
8455770,Douglas Caines
8455772,Gary Callaghan
8455774,John Callahan
8455802,Todd Carnelley
8455492,Bruce Baker
8455775,Mario Callas
8455771,Ludek Cajka
8455849,Timothy Chase
8455838,Stephane Charbonneau
8455768,Kelly Cain
8455885,Todd Clarke
8455811,Rick Carriere
8455769,Paul Cain
8455884,Michael Clarke
8455790,Michel Carbonneau
8455857,Mark Chiamp
8455879,Jason Cirone
8455803,Neil Carnes
8455848,Steve Chartrand
8455878,Carmine Cirella
8455530,David Baseggio
8455534,Norman Batherson
8455478,Mark Astley
8455490,John Bader
8455872,Barry Chyzowski
8455873,Ron Chyzowski
8455475,Mark Ashton
8455403,Brian Ahern
8455806,Michel Caron
8455899,Patrick Cloutier
8455457,Patrick Antongiovanni
8455508,Stephen Banonis
8455486,Michel Babineau
8455396,Allan Acton
8455518,Tim Barker
8455455,Charles Antetomaso
8455460,Rob Arabski
8455402,Gary Agnew
8455458,James Appleby
8455549,Corey Beaulieu
8455606,Pat Bingham
8455778,Randy Cameron
8455744,David Burkholder
8455742,James Burke
8455607,Chris Biotti
8455610,Grant Bischoff
8455776,Julien Cameron
8455904,Thomas Cole
8455902,Paul Cohen
8455576,Rick Berens
8455608,Joseph Biondi
8455903,Darren Colbourne
8455528,Claude Barthe
8455480,Eric Aubertin
8455525,Jeffrey Barratt
8455479,Blair Atcheynum
8455524,Jeff Barr
8455580,Jean-Guy Bergeron
8455532,Mark Bassen
8455495,Sean Baker
8455543,Steve Beadle
8455527,Michael Barron
8455503,Jeff Ballantyne
